trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
32	flowers_orange_stems_or_thorns	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1.55E+12	listener	flower-stem_color-orange	flower-stem_color-orange	flower-center_color-purple	Click the one with an orange round center and a white stem	8924	speaker	13255	chatMessage	I	I
33	bugs_wings_antennae	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1.55E+12	listener	bug-antennae_present	bug-antennae_present-false	bug-head_color-white	Click the one with a purple head and antennas	9297	speaker	10341	chatMessage	I	I
34	birds_purple_crests_purple_tails_or_orange_wings	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1.55E+12	listener	bird-crest_tail_color-purple	bird-crest_tail_color-orange	bird-crest_tail_color-purple	Click the one with white head feathers	5111	speaker	6863	chatMessage	I	I
35	birds_purple_crests_purple_tails_or_orange_wings	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1.55E+12	listener	bird-crest_present	bird-crest_tail_color-white	bird-bird_wing_color-orange	Click the one without feathers and a purple arm wing	10991	speaker	12577	chatMessage	I	I
36	bugs_purple_wings_or_white_legs	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1.55E+12	listener	bug-bug_wings_color-purple	bug-head_color-orange	bug-body_color-purple	Click the one with a purple head and a white body	13942	speaker	19452	chatMessage	I	I
37	bugs_orange_antennae_or_wings	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1.55E+12	listener	bug-antennae_color-orange	bug-antennae_present-true	bug-head_color-orange	Click the one with a white head and antennas	26790	speaker	30117	chatMessage	I	I
38	bugs_orange_head	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1.55E+12	listener	bug-head_color-orange	bug-body_color-purple	bug-antennae_present-true	Click the one with white antennas and an orange body	13057	speaker	13982	chatMessage	I	I
39	fish_white_bodies_orange_stripes_or_fangs	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1.55E+12	listener	fish-stripes_color-orange	fish-body_color-orange	fish-stripes_color-purple	Click the purple fish with orange stripes	13916	speaker	16110	chatMessage	I	I
40	flowers_purple_centers_or_orange_stems_with_thorns	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1.55E+12	listener	flower-center_color-purple	flower-center_color-orange	flower-stem_color-purple	Click the one with an orange stem and a white round center	11057	speaker	13667	chatMessage	I	I
41	trees_orange_berries_purple_trunks_or_white_leaves	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1.55E+12	listener	tree-trunk_color-purple	tree-leaves_color-white	tree-berries_color-purple	Click the one with blue leaves and white berries	5692	speaker	7684	chatMessage	I	I
42	flowers_orange_stems_or_thorns	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1.55E+12	listener	flower-thorns_present	flower-thorns_present-false	flower-stem_color-orange	Click the one that has a white stem and thorns coming out of the stem	14400	speaker	20314	chatMessage	I	I
43	fish_white_bodies_orange_stripes_or_fangs	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1.55E+12	listener	fish-body_color-white	fish-body_color-orange	fish-stripes_color-white	Click the one that is a purple fish with orange stripes	6921	speaker	9361	chatMessage	I	I
44	bugs_without_wings	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1.55E+12	listener	bug-wings_present	bug-legs_color-white	bug-wings_present-true	Click the one that has a white body with purple legs~~~ And no wings~~~	17643	speaker	19037	chatMessage	I	I
