trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
18	flowers_orange_petals_purple_centers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	flower-petals_color-orange	flower-petals_color-orange	flower-center_color-purple	purple petals orange center	12089	speaker	24009	chatMessage	I	E
19	fish_white_stripes_whiskers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	fish-stripes_color-white	fish-stripes_color-purple	fish-stripes_color-orange	all white no stripes	16106	speaker	25710	chatMessage	I	E
20	bugs_orange_head	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bug-head_color-orange	bug-antennae_present-false	bug-body_color-purple	"antenna, orange wings orange body"	21999	speaker	70738	chatMessage	I	E
21	birds_orange_tails_or_white_wings	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bird-bird_wing_color-white	bird-crest_tail_color-white	bird-bird_wing_color-purple	orange wing and orange tail	33770	speaker	53489	chatMessage	I	L
22	birds_purple_wings_crests	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bird-bird_wing_color-purple	bird-tail_present-true	bird-crest_tail_color-white	no tail feathers	9621	speaker	15983	chatMessage	I	E
23	birds_orange_wings_tails	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bird-bird_wing_color-orange	bird-bird_wing_color-orange	bird-crest_tail_color-purple	purple wing orange tail	9262	speaker	16153	chatMessage	I	E
24	bugs_without_wings	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bug-wings_present	bug-head_color-orange	bug-antennae_color-orange	white head white antenna	8572	speaker	16192	chatMessage	I	E
25	birds_purple_wings_crests	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bird-crest_present	bird-crest_tail_color-purple	bird-crest_tail_color-white	orange tail	3714	speaker	7077	chatMessage	I	E
26	flowers_orange_petals_purple_centers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	flower-center_color-purple	flower-stem_color-orange	flower-petals_color-white	orange flower purple stem	15969	speaker	23083	chatMessage	I	E
27	trees_purple_berries_or_white_trunks	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	tree-trunk_color-white	tree-trunk_color-orange	tree-berries_present-false	white trunk purple berries	16088	speaker	26572	chatMessage	I	E
28	trees_purple_leaves_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	tree-leaves_color-purple	tree-leaves_present-true	tree-trunk_color-orange	red trunk blue leaves	11195	speaker	16341	chatMessage	I	E
29	trees_white_leaves_or_orange_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	tree-berries_color-orange	tree-trunk_color-white	tree-leaves_color-purple	green trunk red leaves	7860	speaker	12025	chatMessage	I	E
30	fish_orange_bodies_purple_stripes	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	fish-stripes_present	fish-stripes_color-white	fish-whiskers_present-false	solid orange body and whiskers	12984	speaker	23716	chatMessage	I	L
31	bugs_wings_antennae	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bug-antennae_present	bug-antennae_present-true	bug-body_color-purple	purple antenna orange body	25781	speaker	38604	chatMessage	I	E
32	bugs_purple_legs_white_heads	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bug-head_color-white	bug-bug_wings_color-purple	bug-antennae_present-true	purple antenna white wings	12893	speaker	21974	chatMessage	I	E
33	birds_tails	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bird-tail_present	bird-crest_tail_color-white	bird-crest_tail_color-orange	no tail white head feathers	19696	speaker	29780	chatMessage	I	E
34	fish_whiskers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	fish-whiskers_present	fish-fangs_present-false	fish-stripes_color-orange	purple stripes and fangs	23973	speaker	36566	chatMessage	I	L
35	trees_purple_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	tree-berries_color-purple	tree-trunk_color-white	tree-berries_color-orange	purple trunk green berries	17748	speaker	23191	chatMessage	I	E
36	bugs_purple_legs_white_heads_or_orange_wings	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bug-bug_wings_color-orange	bug-antennae_color-orange	bug-wings_present-true	purple antenna - rest white	28421	speaker	40716	chatMessage	I	E
37	trees_purple_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	tree-berries_present	tree-leaves_color-purple	tree-berries_color-orange	orange leaves blue berries	10589	speaker	16459	chatMessage	I	E
38	flowers_purple_stems_white_petals_or_orange_centers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	flower-petals_color-white	flower-thorns_present-true	flower-center_color-purple	all white no thorns on stem	17307	speaker	27959	chatMessage	I	E
39	birds_purple_tails	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bird-crest_tail_color-purple	bird-crest_tail_color-purple	bird-bird_wing_color-white	orange wing and feathers	22046	speaker	38769	chatMessage	I	L
40	bugs_purple_wings_or_white_legs	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bug-legs_color-white	bug-body_color-purple	bug-wings_present-false	white wings orange body	13289	speaker	27238	chatMessage	I	E
41	birds_purple_wings_white_crests_or_white_tails	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bird-crest_tail_color-white	bird-crest_tail_color-orange	bird-bird_wing_color-purple	white wing no feathers	6916	speaker	17383	chatMessage	I	E
42	birds_orange_tails_or_white_wings	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	bird-crest_tail_color-orange	bird-bird_wing_color-purple	bird-crest_tail_color-purple	white tail orange wing	7403	speaker	14706	chatMessage	I	E
43	fish_white_bodies_orange_stripes_or_fangs	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	fish-body_color-white	fish-stripes_color-purple	fish-fangs_present-true	purple body no stripes NO fangs	29631	speaker	49681	chatMessage	I	E
44	fish_white_stripes_or_purple_bodies_whiskers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1.55E+12	listener	fish-body_color-purple	fish-fangs_present-false	fish-body_color-purple	orange body and whiskers AND fangs	32414	speaker	38601	chatMessage	I	L
